Kingdom,KingdomC,Phylum,PhylumC,Class,ClassC,Order,OrderC,Family,FamilyC,Genus,GenusC,Species,ScientificName,CommonNameC,IsEndemic
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Strobilopsidae,內溝蝸牛科,Enteroplax,,kanjiokuboi,Enteroplax kanjiokuboi,東埔內溝蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Streptaxidae,扭蝸牛科,Elma,,swinhoei,Elma swinhoei,草包蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Helicarionidae,鱉甲蝸牛科,Trochochlamys,,crenulata,Trochochlamys crenulata hotawana,臺灣笠黍蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Enidae,似煙管蝸牛科,Luchuena,琉球似煙管蝸牛屬,luchuana,Luchuena luchuana kasyotoensis,綠島似煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,uraniscoptyx,Thaumatoptyx uraniscoptyx diploptyx,雙襞奇管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,uranicoptyx,Thaumatoptyx uranicoptyx,天女細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,santiaoensis,Thaumatoptyx santiaoensis,三貂嶺細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,hassenensis,Thaumatoptyx hassenensis,八仙山細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,gonyptyx,Thaumatoptyx gonyptyx lacuphila,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,diacoptyx,Thaumatoptyx diacoptyx,紡錘細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,crassilamellata,Thaumatoptyx crassilamellata,鬼牙細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,costellata,Thaumatoptyx costellata,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Thaumatoptyx,,bivincta,Thaumatoptyx bivincta,環線細煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Reinia,,changi,Reinia changi,張氏寬口煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Phaedusa,煙管蝸牛屬,horikawai,Phaedusa horikawai ishizakii,石崎煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Phaedusa,煙管蝸牛屬,horikawai,Phaedusa horikawai,堀川煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Phaedusa,煙管蝸牛屬,hayashii,Phaedusa hayashii chipenensis,知本煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,taiwanica,Oospira taiwanica,光澤臺灣煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,swinhoei,Oospira swinhoei,斯文豪煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,lingchuanensis,Oospira lingchuanensis,冷泉煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,formosensis,Oospira formosensis paraformosensis,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,formosensis,Oospira formosensis hotawana,寶斗山煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,formosensis,Oospira formosensis formosensis,臺灣煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Oospira,,albiapex,Oospira albiapex,白頂煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,similaris,Hemiphaedusa similaris ventriosa,黑紡錘煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,similaris,Hemiphaedusa similaris clava,棍紡錘煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,odontochila,Hemiphaedusa odontochila fulvicollis,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,nigricans,Hemiphaedusa nigricans,黑煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,longiplicata,Hemiphaedusa longiplicata,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,kosakai,Hemiphaedusa kosakai,小阪氏煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,ilandensis,Hemiphaedusa ilandensis,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,hemmeni,Hemiphaedusa hemmeni yucola,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,hemmeni,Hemiphaedusa hemmeni hemmeni,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,exilis,Hemiphaedusa exilis janshanensis,占山煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,baibaraensis,Hemiphaedusa baibaraensis,眉原煙管蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,antuensis,Hemiphaedusa antuensis chichiensis,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Clausiliidae,煙管蝸牛科,Hemiphaedusa,臺灣紡錘煙管蝸牛屬,antuensis,Hemiphaedusa antuensis antuensis,,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,viridibasis,Satsuma viridibasis,綠底高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,vallis,Satsuma vallis,太魯閣高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,tani,Satsuma tani,丹氏蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,takkiriensis,Satsuma takkiriensis,太魯閣蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,takahashii,Satsuma takahashii,高橋氏蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,swinhoei,Satsuma swinhoei,斯文豪氏高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,succincta,Satsuma succincta amblytropis,圓菱蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,succincta,Satsuma succincta,小菱蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,sphaeroconus,Satsuma sphaeroconus,橡實蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,rubrotincta,Satsuma rubrotincta,紅菱蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,polymorpha,Satsuma polymorpha,繽紛高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,pilsbryi,Satsuma pilsbryi,皮氏高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,phoenicis,Satsuma phoenicis,鳳凰高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,pekanensis,Satsuma pekanensis,左旋蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,paiwanis,Satsuma paiwanis,排灣栗蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,nux,Satsuma nux sericata,皺栗蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,nux,Satsuma nux,栗蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,mollicula,Satsuma mollicula,豔美高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,mellea,Satsuma mellea,薄菱蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,luteolella,Satsuma luteolella,微黃高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,longkiauwensis,Satsuma longkiauwensis,琅嶠蝸牛,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,lita,Satsuma lita,海岸栗蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,lini,Satsuma lini,林氏高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,katipolensis,Satsuma katipolensis,知本高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,kanoi,Satsuma kanoi,鹿野氏高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,insignis,Satsuma insignis,奇異高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,huberi,Satsuma huberi,扈伯爾氏高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,hagiomontis,Satsuma hagiomontis,大武高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,friesiana,Satsuma friesiana,菱蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,formosensis,Satsuma formosensis,臺灣蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,contraria,Satsuma contraria,左旋蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,careocaecum,Satsuma careocaecum,關子嶺高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,bairdi,Satsuma bairdi,淡水蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,auratibasis,Satsuma auratibasis,金底高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,arisana,Satsuma arisana,阿里山蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Camaenidae,南亞蝸牛科,Satsuma,,albida,Satsuma albida,白高腰蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Bradybaenidae,扁蝸牛科,Aegista,盾蝸牛屬,lautsi,Aegista lautsi brachylasia,絨盾蝸牛,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Bradybaenidae,扁蝸牛科,Aegista,盾蝸牛屬,fulvicans,Aegista fulvicans,高腰盾蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Bradybaenidae,扁蝸牛科,Acusta,,toyenmongaiensis,Acusta toyenmongaiensis,臺南球蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Diplommatinidae,芝麻蝸牛科,Diplommatina,芝麻蝸牛屬,tatakaensis,Diplommatina tatakaensis,松崗芝麻蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Diplommatinidae,芝麻蝸牛科,Diplommatina,芝麻蝸牛屬,karenkoensis,Diplommatina karenkoensis,花蓮芝麻蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Diplommatinidae,芝麻蝸牛科,Diplommatina,芝麻蝸牛屬,dandanensis,Diplommatina dandanensis,暖暖芝麻蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Cyclophoridae,山蝸牛科,Cyclophorus,,formosaensis,Cyclophorus formosaensis,臺灣大山蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Assimineidae,山椒蝸牛科,Assiminea,山椒螺屬,hayashii,Assiminea hayashii,小林氏山椒蝸,1
Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Helicinidae,虫昌蝸牛科,Aphanoconia,,badia,Aphanoconia badia,小虫昌蝸,1
Animalia,動物界,Cnidaria,刺胞動物門,Anthozoa,珊瑚蟲綱,Scleractinia,石珊瑚目,Fungiidae,蕈珊瑚科,Fungia (Pleuractis),蕈珊瑚屬,taiwanensis,Fungia (Pleuractis) taiwanensis,臺灣蕈珊瑚,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Viperidae,蝮蛇科,Trimeresurus,,gracilis,Trimeresurus gracilis,菊池氏龜殼花;臺灣烙鐵頭,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Typhlopidae,盲蛇科,Typhlops,,koshunensis,Typhlops koshunensis,恆春盲蛇;大盲蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Scincidae,石龍子科,Sphenomorphus,,taiwanensis,Sphenomorphus taiwanensis,臺灣蜓蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Scincidae,石龍子科,Scincella,,formosensis,Scincella formosensis,臺灣滑蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Scincidae,石龍子科,Plestiodon,,chinensis,Plestiodon chinensis,白斑石龍子,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Scincidae,石龍子科,Eumeces,,chinensis,Eumeces chinensis formosensis,臺灣中國石龍子,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Lacertidae,正蜥科,Takydromus,,stejnegeri,Takydromus stejnegeri,蓬萊草蜥;史丹吉氏草蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Lacertidae,正蜥科,Takydromus,,sauteri,Takydromus sauteri,梭德氏草蜥;梭德氏舅母蛇;南臺草蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Lacertidae,正蜥科,Takydromus,,hsuehshanesis,Takydromus hsuehshanesis,雪山草蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Lacertidae,正蜥科,Takydromus,,formosanus,Takydromus formosanus,臺灣草蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Gekkonidae,壁虎科,Lepidodactylus,,yami,Lepidodactylus yami,雅美鱗趾虎;臺灣鱗趾虎;雅美鱗趾蝎虎,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Gekkonidae,壁虎科,Gekko,,kikuchii,Gekko kikuchii,菊池氏壁虎;菊池氏守宮;蘭嶼守宮;蘭嶼壁虎,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Elapidae,蝙蝠蛇科,Hemibugnarus,,sauteri,Hemibugnarus sauteri,帶紋赤蛇;臺灣麗紋蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Colubridae,黃頷蛇科,Rhabdophis,,swinhonis,Rhabdophis swinhonis,斯文豪氏游蛇;臺灣游蛇;臺灣頸槽蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Colubridae,黃頷蛇科,Pareas,,formosensis,Pareas formosensis,臺灣鈍頭蛇;脊高蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Colubridae,黃頷蛇科,Amphiesma,,miyajimae,Amphiesma miyajimae,金絲蛇;臺北游蛇;臺北腹鏈蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Colubridae,黃頷蛇科,Achalinus,,niger,Achalinus niger,標蛇;阿里山脊蛇,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Anguidae,蛇蜥科,Ophisaurus,,formosensis,Ophisaurus formosensis,臺灣蛇蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Agamidae,飛蜥科,Japalura,,swinhonis,Japalura swinhonis,斯文豪氏攀蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Agamidae,飛蜥科,Japalura,,makii,Japalura makii,牧氏攀蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Agamidae,飛蜥科,Japalura,,luei,Japalura luei,呂氏攀蜥,1
Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Agamidae,飛蜥科,Japalura,,brevipes,Japalura brevipes,短肢攀蜥,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,yangi,Paramyxine yangi,楊氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,wisneri,Paramyxine wisneri,懷氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,taiwanae,Paramyxine taiwanae,臺灣副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,sheni,Paramyxine sheni,沈氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,nelsoni,Paramyxine nelsoni,紐氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,fernholmi,Paramyxine fernholmi,費氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Paramyxine,副盲鰻屬,cheni,Paramyxine cheni,陳氏副盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Myxine,盲鰻屬,kuoi,Myxine kuoi,郭氏盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Myxini,盲鰻綱,Myxiniformes,盲鰻目,Myxinidae,盲鰻科,Myxine,盲鰻屬,formosana,Myxine formosana,臺灣盲鰻;青眠鰻;無目鰻;鰻背;龍筋,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Sciuridae,松鼠科,Tamiops,,maritimus,Tamiops maritimus formosanus,條紋松鼠;臺灣帶紋松鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Sciuridae,松鼠科,Petaurista,,philippensis,Petaurista philippensis grandis,大赤鼯鼠;飛鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Sciuridae,松鼠科,Petaurista,,alborufus,Petaurista alborufus lena,白面鼯鼠;飛鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Sciuridae,松鼠科,Dremomys,,pernyi,Dremomys pernyi owstoni,長吻松鼠;荷氏松鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Sciuridae,松鼠科,Belomys,,pearsonii,Belomys pearsonii kaleensis,小鼯鼠;臺灣小鼯鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Muridae,鼠科,Niviventer,,culturatus,Niviventer culturatus,高山白腹鼠;臺灣高山白腹鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Muridae,鼠科,Niviventer,,coxingi,Niviventer coxingi,刺鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Muridae,鼠科,Niviventer,,coninga,Niviventer coninga,臺灣刺鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Muridae,鼠科,Apodemus,,semotus,Apodemus semotus,臺灣森鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Cricetidae,倉鼠科,Microtus,,kikuchii,Microtus kikuchii,臺灣高山田鼠;菊池氏煙鼠;高山田鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Primate,靈長目,Cercopithecidae,獼猴科,Macaca,獼猴屬,cyclopis,Macaca cyclopis,臺灣獼猴,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Pholidota,鱗甲目,Manidae,穿山甲科,Manis,,pentadactyla,Manis pentadactyla pentadactyla,穿山甲;中國鯪鯉;悶仔;土龜,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Lagomorpha,兔形目,Leporidae,兔科,Lepus,,sinensis,Lepus sinensis formosus,臺灣野兔;山兔;臺灣野兔,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Talpidae,鼴鼠科,Mogera,鼴鼠屬,kanoana,Mogera kanoana,鹿野氏鼴鼠;臺灣高山鼴鼠,1
